Year,State,GOS_old,GOS,GOS_R,Non-Crisis Year,Concantenate,Merged,Income_inequality_merged,Income_inequality,GDP_merged,GDP,UR_merged,UR,Ugrowth,u growth dummy,X.change.in.real.GDP_merged,pcrgdp,ineq_merged,ineq,lrgdp,lii,GDP_Growth,_dummy,income_difference_in%_merged,inc_diff,perchg_inc_ineq,inc diff log
2006,Alabama,0,0,1,1,Alabama2006,Alabama2006,28834,28834,187270.75,187270.75,4,4,-11.11111111,,0.475,0.475,2.67295082,2.67295082,12.14031071,0.983183038,2.156950368,,838.3033419,838.3033419,0.235655737,
2007,Alabama,0,0,1,1,Alabama2007,Alabama2007,30198,30198,189002.525,189002.525,4,4,0,,0.85,0.85,2.698,2.698,12.14951565,0.992510758,0.448753344,,832.7160494,832.7160494,0.937135836,
2008,Alabama,0,0,1,0,Alabama2008,Alabama2008,32000,32000,186946.65,186946.65,5.7,5.7,42.5,,-4.575,-4.575,2.584615385,2.584615385,12.13857856,0.94957671,0.83137604,,763.6363636,763.6363636,-4.20254318,
2009,Alabama,0,0,1,1,Alabama2009,Alabama2009,30696,30696,180707.15,180707.15,11,11,92.98245614,,0.65,0.65,2.688976378,2.688976378,12.10463304,0.989160593,-4.690000048,,822.8915663,822.8915663,4.037776514,
2010,Alabama,0,0,1,1,Alabama2010,Alabama2010,29477,29477,184702.4,184702.4,10.5,10.5,-4.545454545,,2.525,2.525,2.738724096,2.738724096,12.12650116,1.007492154,0.668507032,,832.0987654,832.0987654,1.850061548,
2011,Alabama,0,0,1,1,Alabama2011,Alabama2011,32579.25,32579.25,187605.825,187605.825,9.6,9.6,-8.571428571,,2.375,2.375,2.668016194,2.668016194,12.14209837,0.981335198,2.462533795,,813.5802469,813.5802469,-2.581782594,
2012,Alabama,0,0,1,1,Alabama2012,Alabama2012,33500,33500,189245.5,189245.5,8,8,-16.66666667,,1.075,1.075,2.7508,2.7508,12.15080039,1.011891778,2.334921748,,818.6904762,818.6904762,3.102822471,
2013,Alabama,0,0,1,1,Alabama2013,Alabama2013,33000,33000,191369.8,191369.8,7.2,7.2,-10,,-2.275,-2.275,2.664,2.664,12.16196296,0.979828753,0.960712888,,792.8571429,792.8571429,-3.155445689,
2014,Alabama,0,0,1,1,Alabama2014,Alabama2014,32664,32664,189886.325,189886.325,6.8,6.8,-5.555555556,,1.3,1.3,2.656,2.656,12.15418088,0.976821232,-2.285625551,,772.0930233,772.0930233,-0.3003003,
2015,Alabama,0,0,1,1,Alabama2015,Alabama2015,35682.25,35682.25,191335.225,191335.225,6.1,6.1,-10.29411765,,1.7,1.7,2.661538462,2.661538462,12.16178227,0.978904325,1.259135814,,786.3636364,786.3636364,0.208526431,
2016,Alabama,0,0,1,1,Alabama2016,Alabama2016,37366,37366,194283.8,194283.8,5.8,5.8,-4.918032787,,1.875,1.875,2.62962963,2.62962963,12.17707526,0.966843011,1.703193514,,788.8888889,788.8888889,-1.198886751,
2017,Alabama,0,0,1,1,Alabama2017,Alabama2017,41841.5,41841.5,197566.625,197566.625,4.4,4.4,-24.13793103,,1.825,1.825,2.528571429,2.528571429,12.19383115,0.927654491,1.881803673,,769.5652174,769.5652174,-3.843058347,
2018,Alabama,0,0,1,1,Alabama2018,Alabama2018,40792,40792,200800.9,200800.9,3.9,3.9,-11.36363636,,1,1,2.442906574,2.442906574,12.21006915,0.893188549,1.783868184,,751.0638298,751.0638298,-3.387875621,
2019,Alabama,0,0,1,1,Alabama2019,Alabama2019,39200,39200,203383.9,203383.9,3.2,3.2,-17.94871795,,-0.05,-0.05,2.5,2.5,12.22285061,0.916290732,0.986136266,,750,750,2.337110498,
2020,Alabama,0,0,1,0,Alabama2020,Alabama2020,43363,43363,196906.075,196906.075,5.9,5.9,84.375,,3.5,3.5,2.538461538,2.538461538,12.19048212,0.931558204,-0.080106373,,733.3333333,733.3333333,1.53846152,
2006,Alaska,0,0,1,1,Alaska2006,Alaska2006,41912.25,41912.25,49190.175,49190.175,6.6,6.6,-4.347826087,,8.625,8.625,2.466176471,2.466176471,10.80344919,0.902668964,4.8045316,,762.2727273,762.2727273,-50.93957902,
2007,Alaska,0,0,1,1,Alaska2007,Alaska2007,40966,40966,51720.95,51720.95,6.3,6.3,-4.545454545,,-2.725,-2.725,2.465373961,2.465373961,10.8536182,0.902343504,8.529017923,,735.5371901,735.5371901,-0.032540656,
2008,Alaska,0,0,1,0,Alaska2008,Alaska2008,43373.25,43373.25,51252.075,51252.075,6.7,6.7,6.349206349,,16.775,16.775,2.617571059,2.617571059,10.84451138,0.962246811,-2.917205088,,739.4160584,739.4160584,6.173387908,
2009,Alaska,0,0,1,1,Alaska2009,Alaska2009,43727.25,43727.25,56215.125,56215.125,7.7,7.7,14.92537313,,-7.05,-7.05,2.528030303,2.528030303,10.93694113,0.927440463,15.36729891,,752.7067669,752.7067669,-3.420757411,
2010,Alaska,0,0,1,1,Alaska2010,Alaska2010,42447,42447,54601.5,54601.5,7.9,7.9,2.597402597,,0.175,0.175,2.697336562,2.697336562,10.90781663,0.992264828,-7.076742905,,819.1176471,819.1176471,6.697160979,
2011,Alaska,0,0,1,1,Alaska2011,Alaska2011,44031.5,44031.5,55280.35,55280.35,7.6,7.6,-3.797468354,,8.175,8.175,2.486682809,2.486682809,10.92017279,0.910949617,-0.127526454,,718.1818182,718.1818182,-7.809694792,
2012,Alaska,0,0,1,1,Alaska2012,Alaska2012,45015,45015,58283.65,58283.65,7.1,7.1,-6.578947368,,-1.325,-1.325,2.793532338,2.793532338,10.97307689,1.027306866,8.002299156,,870.5426357,870.5426357,12.33971329,
2013,Alaska,0,0,1,1,Alaska2013,Alaska2013,46512.75,46512.75,55354.3,55354.3,7,7,-1.408450704,,-5.1,-5.1,2.5625,2.5625,10.92150962,0.940983344,-1.587067695,,732.5333333,732.5333333,-8.270258227,
2014,Alaska,2,1,0,,Alaska2014,Alaska2014,50960.5,50960.5,54188.225,54188.225,6.9,6.9,-1.428571429,,2.65,2.65,2.534606205,2.534606205,10.90021891,0.930038282,-5.26479888,,769.5652174,769.5652174,-1.088538341,
2015,Alaska,2,1,0,,Alaska2015,Alaska2015,50873,50873,54740.85,54740.85,6.5,6.5,-5.797101449,,-0.225,-0.225,2.724637681,2.724637681,10.91036551,1.002335458,2.658760485,,805.7142857,805.7142857,7.497475372,
2016,Alaska,2,1,0,,Alaska2016,Alaska2016,51780,51780,54246.625,54246.625,6.9,6.9,6.153846154,,-2.05,-2.05,2.620087336,2.620087336,10.90129606,0.963207652,-0.263355225,,769.2307692,769.2307692,-3.837220109,
2017,Alaska,2,1,0,,Alaska2017,Alaska2017,54491.5,54491.5,54129.525,54129.525,7,7,1.449275362,,-0.9,-0.9,2.615555556,2.615555556,10.89913506,0.961476525,-2.08353007,,884.962406,884.962406,-0.172962937,
2018,Alaska,0,0,1,1,Alaska2018,Alaska2018,52183,52183,53249.6,53249.6,6.6,6.6,-5.714285714,,-0.95,-0.95,2.604444444,2.604444444,10.88274557,0.957219387,-0.960905377,,819.5804196,819.5804196,-0.42480887,
2019,Alaska,0,0,1,1,Alaska2019,Alaska2019,51002,51002,53336.475,53336.475,5.5,5.5,-16.66666667,,0.05,0.05,2.497854077,2.497854077,10.88437571,0.915431994,-0.955621557,,765.7894737,765.7894737,-4.092633546,
2020,Alaska,0,0,1,0,Alaska2020,Alaska2020,55133.25,55133.25,50161,50161,7.8,7.8,41.81818182,,-3.75,-3.75,2.494117647,2.494117647,10.82299311,0.913935018,-0.025335842,,820.6451613,820.6451613,-0.1495856,
2006,Arizona,1,1,0,1,Arizona2006,Arizona2006,33037,33037,274179.425,274179.425,4.2,4.2,-10.63829787,,2.975,2.975,3.003333333,3.003333333,12.52153801,1.099722783,5.740573691,,910.1010101,910.1010101,-8.323158333,
2007,Arizona,1,1,0,1,Arizona2007,Arizona2007,35200,35200,283250.75,283250.75,3.9,3.9,-7.142857143,,2.2,2.2,3.16,3.16,12.55408783,1.150572028,2.95737615,,948,948,5.216426205,
2008,Arizona,1,1,0,0,Arizona2008,Arizona2008,35711,35711,280810.05,280810.05,6.2,6.2,58.97435897,,-8.075,-8.075,3.279742765,3.279742765,12.54543374,1.187764994,2.179726357,,1020,1020,3.789328006,
2009,Arizona,0,0,1,1,Arizona2009,Arizona2009,36203.5,36203.5,257498.475,257498.475,9.9,9.9,59.67741935,,-2.45,-2.45,3.286666667,3.286666667,12.45876908,1.18987388,-8.263914271,,1048.93617,1048.93617,0.21111113,
2010,Arizona,0,0,1,1,Arizona2010,Arizona2010,36500,36500,260307.125,260307.125,10.4,10.4,5.050505051,,3.425,3.425,3.055172414,3.055172414,12.46961746,1.116836028,-2.58401595,,1054.761905,1054.761905,-7.043435689,
2011,Arizona,0,0,1,1,Arizona2011,Arizona2011,36637,36637,266101.525,266101.525,9.5,9.5,-8.653846154,,2.85,2.85,3.053571429,3.053571429,12.49163319,1.116311866,3.380215081,,1055.555556,1055.555556,-0.052402444,
2012,Arizona,0,0,1,1,Arizona2012,Arizona2012,37000,37000,271440.025,271440.025,8.3,8.3,-12.63157895,,0.625,0.625,2.965517241,2.965517241,12.51149649,1.087051466,2.774946582,,1011.764706,1011.764706,-2.883645922,
2013,Arizona,0,0,1,1,Arizona2013,Arizona2013,36500,36500,273481.875,273481.875,7.7,7.7,-7.228915663,,1.05,1.05,2.982758621,2.982758621,12.51899063,1.092848584,0.630310331,,1017.647059,1017.647059,0.581395372,
2014,Arizona,0,0,1,1,Arizona2014,Arizona2014,38376,38376,276948.95,276948.95,6.8,6.8,-11.68831169,,2.1,2.1,2.803333333,2.803333333,12.53158847,1.030809185,1.039083643,,944.9438202,944.9438202,-6.015414279,
2015,Arizona,0,0,1,1,Arizona2015,Arizona2015,39729.5,39729.5,282576.975,282576.975,6.1,6.1,-10.29411765,,2.05,2.05,2.76,2.76,12.55170627,1.01523068,2.082132429,,900,900,-1.545778823,
2016,Arizona,0,0,1,1,Arizona2016,Arizona2016,40797,40797,291275.225,291275.225,5.4,5.4,-11.47540984,,3.925,3.925,2.81,2.81,12.58202389,1.033184483,2.033227747,,869.0721649,869.0721649,1.811594203,
2017,Arizona,0,0,1,1,Arizona2017,Arizona2017,42000,42000,302455.375,302455.375,4.9,4.9,-9.259259259,,4.4,4.4,2.746875,2.746875,12.61968902,1.010463902,3.906869956,,870.2970297,870.2970297,-2.246441281,
2018,Arizona,0,0,1,1,Arizona2018,Arizona2018,43235,43235,313618.725,313618.725,4.8,4.8,-2.040816327,,2.65,2.65,2.612121212,2.612121212,12.65593328,0.960162616,4.368724449,,798.1481481,798.1481481,-4.905712419,
2019,Arizona,0,0,1,1,Arizona2019,Arizona2019,46506.5,46506.5,323894.35,323894.35,4.9,4.9,2.083333333,,1.55,1.55,2.528571429,2.528571429,12.68817266,0.927654491,2.656659484,,769.5652174,769.5652174,-3.198541577,
2020,Arizona,0,0,1,0,Arizona2020,Arizona2020,45008,45008,320550.625,320550.625,7.9,7.9,61.2244898,,3.825,3.825,2.444444444,2.444444444,12.6777955,0.893817876,1.492126618,,733.3333333,733.3333333,-3.327055903,
2006,Arkansas,0,0,1,1,Arkansas2006,Arkansas2006,27290,27290,108460.575,108460.575,5.2,5.2,0,,-2.325,-2.325,2.570844289,2.570844289,11.59414202,0.944234362,3.275376743,,733.3333333,733.3333333,1.075929306,
2007,Arkansas,1,1,0,1,Arkansas2007,Arkansas2007,27529,27529,107606.1,107606.1,5.3,5.3,1.923076923,,1.85,1.85,2.645833333,2.645833333,11.58623262,0.972986075,-2.428543946,,747.0588235,747.0588235,2.916903382,
2008,Arkansas,1,1,0,0,Arkansas2008,Arkansas2008,30164,30164,106536.475,106536.475,5.5,5.5,3.773584906,,-0.9,-0.9,2.495934959,2.495934959,11.57624269,0.914663392,0.965244378,,713.9534884,713.9534884,-5.665450357,
2009,Arkansas,1,1,0,1,Arkansas2009,Arkansas2009,28651.5,28651.5,102996.6,102996.6,7.8,7.8,41.81818182,,-2.225,-2.225,2.64,2.64,11.54245126,0.970778917,-1.056941329,,733.3333333,733.3333333,5.771986985,
2010,Arkansas,1,1,0,1,Arkansas2010,Arkansas2010,29021.5,29021.5,105662.025,105662.025,8.2,8.2,5.128205128,,4.225,4.225,2.6475,2.6475,11.56800084,0.973615798,-2.466384095,,751.0638298,751.0638298,0.284090909,
2011,Arkansas,1,1,0,1,Arkansas2011,Arkansas2011,29060.5,29060.5,107932.55,107932.55,8.3,8.3,1.219512195,,1.95,1.95,2.691666667,2.691666667,11.58926177,0.990160581,4.088927111,,769.047619,769.047619,1.668240491,
2012,Arkansas,1,1,0,1,Arkansas2012,Arkansas2012,30525.5,30525.5,108492.05,108492.05,7.6,7.6,-8.43373494,,1.525,1.525,2.6112,2.6112,11.59443218,0.959809886,1.922746203,,748.6238532,748.6238532,-2.989473696,
2013,Arkansas,1,1,0,1,Arkansas2013,Arkansas2013,29001,29001,110752.4,110752.4,7.2,7.2,-5.263157895,,0.35,0.35,2.64,2.64,11.61505236,0.970778917,1.363044475,,733.3333333,733.3333333,1.102941176,
2014,Arkansas,1,1,0,1,Arkansas2014,Arkansas2014,30636.75,30636.75,111734.5,111734.5,6,6,-16.66666667,,0.625,0.625,2.6,2.6,11.6238808,0.955511445,0.351558401,,722.2222222,722.2222222,-1.515151515,
2015,Arkansas,0,0,1,1,Arkansas2015,Arkansas2015,32756,32756,112350.975,112350.975,5,5,-16.66666667,,0.75,0.75,2.720306513,2.720306513,11.62938296,1.000744563,0.593193599,,788.8888889,788.8888889,4.627173577,
2016,Arkansas,0,0,1,1,Arkansas2016,Arkansas2016,33037,33037,112798.125,112798.125,4,4,-20,,0.775,0.775,2.603703704,2.603703704,11.633355,0.956934933,0.753967898,,724.742268,724.742268,-4.286384951,
2017,Arkansas,0,0,1,1,Arkansas2017,Arkansas2017,36600,36600,113885.15,113885.15,3.7,3.7,-7.5,,1.925,1.925,2.5,2.5,11.64294576,0.916290732,0.751527917,,700,700,-3.98293031,
2018,Arkansas,0,0,1,1,Arkansas2018,Arkansas2018,37827.25,37827.25,115937.6,115937.6,3.7,3.7,0,,0.55,0.55,2.433333333,2.433333333,11.66080739,0.889262059,1.928414785,,730,730,-2.66666668,
2019,Arkansas,0,0,1,1,Arkansas2019,Arkansas2019,39000,39000,116790.95,116790.95,3.5,3.5,-5.405405405,,0.775,0.775,2.349666667,2.349666667,11.66814086,0.854273474,0.536839507,,652.6851852,652.6851852,-3.438356137,
2020,Arkansas,0,0,1,0,Arkansas2020,Arkansas2020,41825.25,41825.25,114943.475,114943.475,6.1,6.1,74.28571429,,4.075,4.075,2.545454545,2.545454545,11.65219576,0.934309237,0.751680188,,700,700,8.332580989,
2006,California,0,0,1,1,California2006,California2006,35955.25,35955.25,2002437.425,2002437.425,4.9,4.9,-9.259259259,,0.6,0.6,3.582585577,3.582585577,14.50987571,1.276084768,5.405569581,,1171.73913,1171.73913,-12.15115827,
2007,California,0,0,1,1,California2007,California2007,40000,40000,2041192.175,2041192.175,5.4,5.4,10.20408163,,2,2,3.364661654,3.364661654,14.52904459,1.213327409,0.561895669,,1118.75,1118.75,-6.082867201,
2008,California,0,0,1,0,California2008,California2008,40000,40000,2061638.775,2061638.775,7.3,7.3,35.18518519,,-1.375,-1.375,3.3875,3.3875,14.53901175,1.220092186,1.90332542,,1129.166667,1129.166667,0.678770954,
2009,California,0,0,1,1,California2009,California2009,40075,40075,1995439.675,1995439.675,11.2,11.2,53.42465753,,0.075,0.075,3.538709677,3.538709677,14.50637497,1.263762163,-1.663587847,,1179.569892,1179.569892,4.463754303,
2010,California,0,0,1,1,California2010,California2010,39680,39680,2036015.05,2036015.05,12.2,12.2,8.928571429,,2.5,2.5,3.223333333,3.223333333,14.52650505,1.170416021,0.02718454,,1151.190476,1151.190476,-8.912184745,
2011,California,1,1,0,1,California2011,California2011,38642,38642,2063827.5,2063827.5,11.7,11.7,-4.098360656,,1.675,1.675,3.356401384,3.356401384,14.54007283,1.210869383,2.421818787,,1212.5,1212.5,4.128274592,
2012,California,1,1,0,1,California2012,California2012,39381.25,39381.25,2113096.45,2113096.45,10.4,10.4,-11.11111111,,2,2,3.266666667,3.266666667,14.56366494,1.183770097,1.63504772,,1225,1225,-2.673539507,
2013,California,1,1,0,1,California2013,California2013,41000,41000,2179228.975,2179228.975,8.9,8.9,-14.42307692,,3.725,3.725,3.396666667,3.396666667,14.59448169,1.222794559,1.977302545,,1258.024691,1258.024691,3.979591836,
2014,California,1,1,0,1,California2014,California2014,40691.5,40691.5,2256054.725,2256054.725,7.5,7.5,-15.73033708,,5.275,5.275,3.386666667,3.386666667,14.62912815,1.219846154,3.606731908,,1209.52381,1209.52381,-0.294406281,
2015,California,1,1,0,1,California2015,California2015,42800,42800,2357452.925,2357452.925,6.2,6.2,-17.33333333,,3.25,3.25,3.294788274,3.294788274,14.67309233,1.192341909,5.230961517,,1123.888889,1123.888889,-2.712944675,
2016,California,1,1,0,1,California2016,California2016,45200,45200,2427894.575,2427894.575,5.5,5.5,-11.29032258,,3.275,3.275,3.304347826,3.304347826,14.70253501,1.195239124,3.205615927,,1108.333333,1108.333333,0.290141618,
2017,California,1,1,0,1,California2017,California2017,46004.5,46004.5,2541769.275,2541769.275,4.8,4.8,-12.72727273,,4.725,4.725,3.142857143,3.142857143,14.74837096,1.145132304,3.260304763,,1100,1100,-4.887218038,
2018,California,1,1,0,1,California2018,California2018,47500,47500,2643576.25,2643576.25,4.2,4.2,-12.5,,3.525,3.525,3.080555556,3.080555556,14.7876432,1.125109956,4.692870534,,1098.019802,1098.019802,-1.982323223,
2019,California,1,1,0,1,California2019,California2019,48201,48201,2739343.425,2739343.425,4.1,4.1,-2.380952381,,1.775,1.775,2.974358974,2.974358974,14.82322882,1.090028545,3.523014763,,1054.545455,1054.545455,-3.447319163,
2020,California,1,1,0,0,California2020,California2020,52529.5,52529.5,2663665.95,2663665.95,10.1,10.1,146.3414634,,5.125,5.125,2.975,2.975,14.79521391,1.090244039,1.710983723,,1081.818182,1081.818182,0.021551736,
2006,Colorado,0,0,1,1,Colorado2006,Colorado2006,38291,38291,257430.175,257430.175,4.3,4.3,-14,,1.8,1.8,2.663527109,2.663527109,12.4585038,0.979651225,2.450802483,,821.6981132,821.6981132,-4.667684821,
2007,Colorado,1,1,0,1,Colorado2007,Colorado2007,41587,41587,266887.475,266887.475,3.7,3.7,-13.95348837,,3.575,3.575,2.550143266,2.550143266,12.49458241,0.93614954,1.736302511,,809.0909091,809.0909091,-4.256905913,
2008,Colorado,1,1,0,0,Colorado2008,Colorado2008,43422,43422,270981.4,270981.4,4.8,4.8,29.72972973,,-1.025,-1.025,2.628571429,2.628571429,12.50980546,0.966440516,3.477585087,,766.6666667,766.6666667,3.075441449,
2009,Colorado,1,1,0,1,Colorado2009,Colorado2009,41783,41783,264966.275,264966.275,7.3,7.3,52.08333333,,-1.15,-1.15,2.72,2.72,12.48735783,1.00063188,-1.091789044,,842.4778761,842.4778761,3.478260853,
2010,Colorado,1,1,0,1,Colorado2010,Colorado2010,41577.5,41577.5,267858.9,267858.9,8.7,8.7,19.17808219,,2.425,2.425,2.735045317,2.735045317,12.49821563,1.006148005,-1.194877133,,870.4807692,870.4807692,0.553136654,
2011,Colorado,1,1,0,1,Colorado2011,Colorado2011,43004,43004,271700.65,271700.65,8.4,8.4,-3.448275862,,1.775,1.775,2.606936416,2.606936416,12.51245619,0.958175745,2.344111833,,835.1851852,835.1851852,-4.683977271,
2012,Colorado,1,1,0,1,Colorado2012,Colorado2012,42816,42816,276823.15,276823.15,7.9,7.9,-5.952380952,,3.075,3.075,2.628571429,2.628571429,12.53113413,0.966440516,1.737208207,,836.3636364,836.3636364,0.829901829,
2013,Colorado,1,1,0,1,Colorado2013,Colorado2013,43312,43312,286259.075,286259.075,6.9,6.9,-12.65822785,,3.075,3.075,2.674285714,2.674285714,12.56465254,0.983682322,3.022754058,,821.0526316,821.0526316,1.739130407,
2014,Colorado,1,1,0,1,Colorado2014,Colorado2014,47017.5,47017.5,298655.25,298655.25,5,5,-27.53623188,,6.025,6.025,2.588333333,2.588333333,12.60704518,0.951014168,3.041687082,,776.5,776.5,-3.214031341,
2015,Colorado,1,1,0,1,Colorado2015,Colorado2015,46546,46546,312409.65,312409.65,3.9,3.9,-22,,1.7,1.7,2.516486486,2.516486486,12.65207059,0.922863677,6.000713421,,769.5041322,769.5041322,-2.775795763,
2016,Colorado,1,1,0,1,Colorado2016,Colorado2016,44919,44919,318953.35,318953.35,3.2,3.2,-17.94871795,,3.225,3.225,2.447368421,2.447368421,12.67280013,0.895013333,1.718724012,,715.3846154,715.3846154,-2.746609822,
2017,Colorado,1,1,0,1,Colorado2017,Colorado2017,49022.5,49022.5,329960.625,329960.625,2.7,2.7,-15.625,,4.25,4.25,2.395,2.395,12.70672861,0.873383231,3.193281526,,731.2977099,731.2977099,-2.139784944,
2018,Colorado,1,1,0,1,Colorado2018,Colorado2018,51045.5,51045.5,342535.925,342535.925,3.3,3.3,22.22222222,,3.3,3.3,2.3825,2.3825,12.74413182,0.868150357,4.253126172,,648.2993197,648.2993197,-0.521920668,
2019,Colorado,1,1,0,1,Colorado2019,Colorado2019,53924.75,53924.75,356773.625,356773.625,2.6,2.6,-21.21212121,,2.4,2.4,2.324200913,2.324200913,12.78485676,0.843376287,3.291439142,,678.6666667,678.6666667,-2.446971123,
2020,Colorado,1,1,0,0,Colorado2020,Colorado2020,56287.25,56287.25,346011.25,346011.25,7.3,7.3,180.7692308,,2.075,2.075,2.247777778,2.247777778,12.75422657,0.809942074,2.281409126,,674.3333333,674.3333333,-3.288146673,
2006,Connecticut,0,0,1,1,Connecticut2006,Connecticut2006,42892,42892,248233.825,248233.825,4.3,4.3,-12.24489796,,3.8,3.8,2.44564441,2.44564441,12.42212642,0.894308651,5.27133421,,764.2857143,764.2857143,-2.488775931,
2007,Connecticut,0,0,1,1,Connecticut2007,Connecticut2007,45504.75,45504.75,257953.025,257953.025,4.5,4.5,4.651162791,,5,5,2.36,2.36,12.46053277,0.858661619,3.619383991,,737.5,737.5,-3.501915882,
2008,Connecticut,0,0,1,0,Connecticut2008,Connecticut2008,47616,47616,257755.975,257755.975,5.7,5.7,26.66666667,,-7.8,-7.8,2.35425,2.35425,12.45976858,0.856222205,4.565345156,,784.75,784.75,-0.243644068,
2009,Connecticut,0,0,1,1,Connecticut2009,Connecticut2009,47633.5,47633.5,244894.775,244894.775,7.9,7.9,38.59649123,,-1.35,-1.35,2.423684211,2.423684211,12.40858391,0.885288784,-8.514702842,,767.5,767.5,2.949313412,
2010,Connecticut,0,0,1,1,Connecticut2010,Connecticut2010,46858.75,46858.75,244354.725,244354.725,9.1,9.1,15.18987342,,-2.45,-2.45,2.466666667,2.466666667,12.40637624,0.902867712,-1.382720649,,792.8571429,792.8571429,1.773434666,
2011,Connecticut,1,1,0,1,Connecticut2011,Connecticut2011,47706.5,47706.5,238542.4,238542.4,8.8,8.8,-3.296703297,,1.575,1.575,2.374666667,2.374666667,12.38230235,0.864857077,-2.56327596,,795.0892857,795.0892857,-3.729729729,
2012,Connecticut,1,1,0,1,Connecticut2012,Connecticut2012,49621,49621,240911.9,240911.9,8.3,8.3,-5.681818182,,-1.575,-1.575,2.394594595,2.394594595,12.39218659,0.873213945,1.546511025,,777.1929825,777.1929825,0.839188433,
2013,Connecticut,1,1,0,1,Connecticut2013,Connecticut2013,49315,49315,236050.65,236050.65,7.8,7.8,-6.024096386,,-2.25,-2.25,2.437837838,2.437837838,12.37180168,0.891111514,-1.628714112,,764.4067797,764.4067797,1.805869064,
2014,Connecticut,1,1,0,1,Connecticut2014,Connecticut2014,52003,52003,235780.925,235780.925,6.6,6.6,-15.38461538,,4.625,4.625,2.398956975,2.398956975,12.37065837,0.875034049,-2.301227425,,766.6666667,766.6666667,-1.594891276,
2015,Connecticut,1,1,0,1,Connecticut2015,Connecticut2015,51985,51985,242706.55,242706.55,5.7,5.7,-13.63636364,,0.55,0.55,2.325,2.325,12.39960838,0.843720039,4.637100083,,775,775,-3.082880426,
2016,Connecticut,1,1,0,1,Connecticut2016,Connecticut2016,52697.5,52697.5,243286.675,243286.675,5.1,5.1,-10.52631579,,0.175,0.175,2.295,2.295,12.40199576,0.830732844,0.536626115,,752.4590164,752.4590164,-1.290322581,
2017,Connecticut,1,1,0,1,Connecticut2017,Connecticut2017,54480,54480,247358.525,247358.525,4.7,4.7,-7.843137255,,2.3,2.3,2.2625,2.2625,12.41859408,0.816470397,0.168437525,,724,724,-1.416122004,
2018,Connecticut,1,1,0,1,Connecticut2018,Connecticut2018,54402,54402,249998.1,249998.1,4.1,4.1,-12.76595745,,0.75,0.75,2.37804878,2.37804878,12.4292086,0.866280311,2.252480614,,780,780,5.107128398,
2019,Connecticut,1,1,0,1,Connecticut2019,Connecticut2019,55997,55997,251495.125,251495.125,3.5,3.5,-14.63414634,,-2.15,-2.15,2.324766355,2.324766355,12.43517888,0.843619542,0.696638292,,737.037037,737.037037,-2.240594283,
2020,Connecticut,1,1,0,0,Connecticut2020,Connecticut2020,61780,61780,235888.55,235888.55,7.9,7.9,125.7142857,,1.125,1.125,2.237777778,2.237777778,12.37111473,0.80548331,-2.217712966,,704.1958042,704.1958042,-3.741820197,
2006,Delaware,1,1,0,1,Delaware2006,Delaware2006,34606,34606,60624.275,60624.275,3.6,3.6,-12.19512195,,-0.35,-0.35,2.310452418,2.310452418,11.01245067,0.837443357,3.298627076,,673.1818182,673.1818182,-2.414211963,
2007,Delaware,1,1,0,1,Delaware2007,Delaware2007,37200,37200,60477.875,60477.875,3.4,3.4,-5.555555556,,-2.45,-2.45,2.250823107,2.250823107,11.01003287,0.811295975,-0.452534191,,696.2962963,696.2962963,-2.58084999,
2008,Delaware,1,1,0,0,Delaware2008,Delaware2008,37230,37230,58655.675,58655.675,4.9,4.9,44.11764706,,4.95,4.95,2.305882353,2.305882353,10.97943961,0.835463403,-2.7313572,,653.3333333,653.3333333,2.446182724,
2009,Delaware,1,1,0,1,Delaware2009,Delaware2009,38003,38003,61517.7,61517.7,8.3,8.3,69.3877551,,0.325,0.325,2.384848485,2.384848485,11.02708022,0.869135594,4.236514763,,696.460177,696.460177,3.424551643,
2010,Delaware,1,1,0,1,Delaware2010,Delaware2010,37343.5,37343.5,60577.2,60577.2,8.4,8.4,1.204819277,,1.6,1.6,2.404761905,2.404761905,11.01167386,0.877450899,0.10976285,,757.5,757.5,0.834997281,
2011,Delaware,1,1,0,1,Delaware2011,Delaware2011,37869.25,37869.25,62919.325,62919.325,7.5,7.5,-10.71428571,,2.875,2.875,2.272727273,2.272727273,11.04960863,0.820980552,1.403489307,,750,750,-5.490549053,
2012,Delaware,1,1,0,1,Delaware2012,Delaware2012,37358,37358,62354.6,62354.6,7.2,7.2,-4,,-6.75,-6.75,2.254545455,2.254545455,11.04059273,0.812948381,2.850830969,,701.8867925,701.8867925,-0.799999992,
2013,Delaware,1,1,0,1,Delaware2013,Delaware2013,37000.5,37000.5,60235.8,60235.8,6.7,6.7,-6.944444444,,5.4,5.4,2.421875,2.421875,11.00602214,0.884542034,-6.800464941,,738.0952381,738.0952381,7.421874978,
2014,Delaware,1,1,0,1,Delaware2014,Delaware2014,40000,40000,64940.075,64940.075,5.7,5.7,-14.92537313,,7.325,7.325,2.280346821,2.280346821,11.0812202,0.824327546,5.18303788,,710.8108108,710.8108108,-5.843744165,
2015,Delaware,1,1,0,1,Delaware2015,Delaware2015,40889,40889,66793.45,66793.45,4.9,4.9,-14.03508772,,-5.1,-5.1,2.242857143,2.242857143,11.1093603,0.807750563,7.249265514,,682.6086957,682.6086957,-1.644034041,
